text,label
shop phục vụ rất tốt thời gian giao hàng rất nhanh rất đáng tiền,0
hoàn toàn hài lòng vs sản phẩm của shop,0
chất lượng sản phẩm ok,0
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn 1kg a tha hồ luônko nghĩ là nhiều vậy con mình 3 túi cg thích ăn mặc dù khá cây ủng hộ shop dài dài ăn gần hết rồi nên ko chụp ảnh nữa,0
đóng gói sản phẩm cũng được,0
sản phẩm khi dùng có cảm giá da bị khô có mụn ẩn nên mình thôi không dám dùng nữa,1
đặt hộp màu ghi lại đưa màu cam,1
lớp màu trên dây quai đeo trên bề mặt đồng hồ bị tróc vừa với giá,0
mua nhầm cái bị hỡ sáng gửi về tiki đổi cái khác cả tuần rồi vẫn chưa giải quyết xong giờ vẫn chưa có màn hình mới lần này thật sự không hài lòng về tiki chút nào,1
chất lượng sản phẩm tuyệt vời màu son rất đẹp shop giao hàng nhanh,0
chất lượng sản phẩm tuyệt vời rất ngon nhưng hơi cay,0
chất lượng sản phẩm tuyệt vời  đóng gói sản phẩm rất đẹp và chắc chắn  shop phục vụ rất tốt  rất đáng tiền  thời gian giao hàng rất nhanh,0
chọn sản phẩm theo hướng dẫn của shop mà mặc ko vừa quần khá nhỏ so với size  xl shop hứa đổi lại nhưng sau đó 1 tuần shopee lại thông báo không hỗ trợ đổi trả,1
chất lượng sản phẩm tuyệt vời chất lượng sản phẩm tuyệt vời rất đáng tiền rất đáng tiền thời gian giao hàng rất nhanh,0
chất lượng sản phẩm kém sạc cả đêmiem mà có ti bin,1
vãi cả rađồng hồ mới nhậ j mà rớt cái hột đá ở số 8 mất oywa tệ rất không đáng tiền,1
tả mỏng miếng dán ko dính còn bị rách  nhỏ hơn size chuẩn  miếng nào cũng z  bé nhà mình 5kg chọn size s mà ko dán được  chất lượng sản phẩm rất kém,1
chất lượng sản phẩm tuyệt vời shop phục vụ rất tốt rất đáng tiền đóng gói bị mấy cái khác đè bẹp may mà sản phẩm ko sao 😅😅,0
chất lượng sản phẩm tuyệt vời đẹp bất ngờ,0
sản phẩm kém chất lượng sản phẩm kém,1
chất lượng sản phẩm tuyệt vời gắn vào rất đẹp giá hợp ly lần sau mua ủng hộ tiếp,0
được tặng thêm 1 mặt nạ sum37 thanks shop chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn,0
uong roi nhung chua thay tac dung,0
giao hàng nhanh như 1 cơn gió 😂😂😍 12h đêm đặt hàng 12h trưa có luôn chứ 😍😍😍 mới dùng đc 3 lần nên k rõ lắm đc cái máy chạy êm,0
chất lượng sản phẩm tạm được chất lượng sản phẩm tuyệt vời,0
giầy đẹpđóng gói cẩn thậnnhưng dây giầy ra màu dính vào giầy bị vệt đỏ,0
quần chục mỏng cứng,1
mua size 4 ma giao size3,1
shop phục vụ rất kém  cùng một địa điểm mà phí ship tính tới 2 lần,1
mới nhận được hàng shop đóng gói đẹprất cẩn thậncó tặng kèm 1 viên pin ngoại hình đồng hồ đẹprất thích hợp với con gáido mới nhận nên chưa biết máy móc thế nào nhưng vẫn đánh giá 5sao cho shop,0
chất lượng tốt giá cả phải chăng,0
vọc restart máy tốn bao thời gian bực mình xoá mi fit đi cài lại thì ok thật là éc,1
mua 3 chai thì 1 chai mất nắp  cũ như kiểu sài rồi túi thì giao nhầm màu  không tin được là bán hàng cho khách vậy luôn  chất lượng sản phẩm rất kém,1
mùi thơm dễ chịu quá  chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn,0
lừa đảo không xay được đồ cứng mà quảng cáo xay được cua thất vọng quá,1
rườm rà quá thực sự mình thích sự tối ưu và nhỏ gọn giống như bphone vậy theo như giới thiệu thì có thể sử dụng 1 tay và tiết kiệm 30 thao tác kia mà,1
chất lượng sản phẩm rất kém giao sai mẫu,1
màu vàng nhah bong tróc quá,0
hàng date mới shop bọc gói hàng rất cẩn thận,0
chất lượng sản phẩm rất kém  rất không đáng tiền,1
size tất hơi to cho bé 24 tuổi hợp lý hơn,0
sao em khôg có chữ kí😭,0
shop phục vụ rất kém mua bộ nike  xám thì lại gửi adidas xám,1
hàng đep thời gian giao hàng nhanh,0
móc không được chắc chắn trông rất cũ kỹ và còn hôi mùi nhựa rất tệ,1
chất lượng sản phẩm rất kém rất không đáng tiền kì trước ngon nhiu kì này dở bấy nhiêu,1
giao hàng nhanhchất lượng sp rất tuyệt vời💓💓💓,0
thời gian giao hàng rất nhanh,0
hơn cả sự mong đợi mới hôm qua đặt hôm nay đã nhận  rất đáng tiền thanks shop,0
giao hàng đặt 1 tuần mới nhận được,1
ốp khá đẹp bị rụng mất 2 viên đá nhưng k sao 😄,0
trả tiền rồi k cho đồng kiểm kiểm xong k có hàng,1
sạc pin đầu vào rất lâu 4 tiếng mới lên 1 vạch trong khi sạc ra ip6 được có 2 lần là hết pin 🙄,1
đồng hồ đẹp lắm shop ạ😀,0
hàng đẹp  đóng gói cẩn thận rất hài lòng với shop chúc shop luôn đông khách nhé kh từ kon tum,0
đồng hồ kiểu dáng đẹp dễ thương giới thiệu shop cho bs bên mình mua nhận hàng đều khen đẹp chỉ là ko biết xài đc lâu ko do làm trong môi trường nhiều sóng siêu âm,0
tạm được tiền nào của ấy,0
rõ nt chọn ốp r shop ok r vẫn giao sai k tôn trọn kh,1
sản phẩm chất lượng thấp mùi không thơm cháy nhanh hết,1
chất lượng sản phẩm tuyệt vời3 shop nói chuyện cutee lắm  nhiệt tìnhhh,0
mỗi sp nescafe đều có để tặng ly giữ nhiệt khi mua hóa đơn 130k  khi nhận hàng thì ko thấy quà tặng đâu đọc conment mới thấy tiki nhắn đã hết sp tặng kèm hy vọng lần sau tiki sẽ khắc phục tình trạng này thanks,1
shop lừa đảo chuyển tiền trước nhắn chậm nhất 293 sẽ giao hàng đến sáng sớm 303 app tự báo đã giao hàng xong trong khi chưa có bất kỳ ai liên hệ và cũng chưa nhận được thẻ hay mã thẻ nhắn trên shop ko có hồi âm gọi số đt hotline đều ko nghe máy hoặc chặn số đt shoppe thì bảo ko chịu trach nhiệm,1
đẹp nhưng giao không đúng màu mình chọn chọn nâu gởi hồng nên không hài lòng lắm,1
hàng như mẫu dán vừa vặn,0
hàng tq aksản phẩm là loại nhựa cứng k bềnshop k đt tư vấn về sản phẩmmình tưởng mua k đc ujmong shop đt tư vấn thêm về sản phẩm trước khi xuất hàngcảm ơn,1
đông hồ đẹp  đóng gói sản phẩm chắc chắn thời gian giao hàng rất nhanh,0
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn tốt hiệu quả,0
đóng gói sp rất đẹp giao hàng nhanh nhưng sạc ko sử dụng được cắm sạc cho pin sạc thì vào điện nhưng pin ko sạc cho điện thoại được đang chờ shop giải quyết cho mình,1
đóng gói sản phẩm rất đẹp và chắc chắn chất lượng sản phẩm ok  nhửng t lây sz xl rộng mât r hihi hnao t đặt sz l cho nhoc thoi mẹ chau h dang dợi lương,0
thích chất lượng sản phẩm bên shop và đặc biệt đóng gói cẩn thận giao nhanh,0
chất lượng sản phẩm tuyệt vời rất đáng tiền giao hàng hơi chậm dép đẹp nhưng hình như form hơi nhỏ so với bt nên đặt lớn hơn 1 sz,0
giày rất đẹprất đáng đồng tien,0
chất tốt trừ chỗ bị lỗi shop đã giải quyết tốt để khách nhận lại tiền lần sau khách kiểm tra hàng trc khi giao,0
giá hạt dẻform đẹp vừa chânthanks shop,0
kiểu dáng và chất lượng trong tầm giá có thể nói 910 tiếp tục duy trì nữa nhé chưa rõ lắm về thông tin có được bảo hành hay không,0
hang so 39 ma nho xiu mang khong vua,1
mua 2 cục hư 1 cục nhắn tin nhờ đổi trả không trả lời luônquá chấtnút nó bị lún vô tronganh em mua sau nhớ để ý chố cái nút nha,1
hàng đẹp chống nước tốt nhiệt tình ghê yêu yêu,0
chất lượng sản phẩm tuyệt vời so với giá thành thì sản phẩm rất ok phục vụ tốt biết thế đặt luôn 1 cục pin iphone ở đây,0
giày rất xinh cho đi vào thời tiết lạnh này quá hợp luôn mỗi tội là 1 bé nhà m đi hay bị tuột gót chắc phải thiết kế thêm cái dây,0
chì kẻ mắt này quá tệ  tưởng thương hiệu za tốt lắm ko ngờ mua sản phẩm kẻ ko ra thật vô cùng thất vọng,1
mình đặt nhầm cho con ip8,0
hàng cực đẹp ưng lắm luôn,0
shop giao hàng siêu nhanh đóng gói cẩn thận chắc chắn sách rất mới và đẹp tặng shop ngàn sao 😁,0
ko giong nhu hình nc la sp nhu lon,1
sợi chỉ khá to dùng rất khó khăn nếu mảnh hơn thì sẽ dễ sử sụng hơn và bảo vệ kẽ răng tốt hơn giá cao hơn chỉ nha khoa oral b nhưng chất lượng lại tệ hơn,1
dán ốp vào như là màn hình xài hoa văn vậy lần đầu tiên bị trường hợp vậy đặt xuống chà muốn gãy tay toàn là bọt nước 😁😁🙂,0
sao k có box vậy shop nhưng mà k sao chất lượng sp đẹp đánh bật tất cả😂😂,0
hàng chuẩn auth sẽ ủng hộ shop dài dài,0
kcn màu cam ấn nhiều pump ms ra đc tý kem lỏng k được như loại màu vàng mua từ năm trc,1
nhận hàng thì k cho xem hàng trc đến lúc mở ra thi thiếu hàng nói là thanh toán rả rồi lúc sau lại bảo gửi đủ rồi shop cãi bay cãi biến,1
chất lượng sản phẩm tuyệt vời  son auth,0
sp chả giống hình,1
bàn phím cũ có dấu hiệu thay thê loa thọai nghe nhỏ,1
k co vòi phung nước như giới thiệu quá thấp k chứa được nước,1
vỏ son hơi sấu chất lượng sản phẩm tuyệt vời,0
mua lần này là đôi t2 rồi dép đẹp nhưng quai dép hơi rộng xíu nhưng ko sao vì sp rất đáng tiền và  thời gian giao hàng rất nhanh,0
chị shop bán hàng tư vấn tốt bán sim co kèm giay huong dan dang ky rõ ràng shop phuc vu rat tot,0
ok  hàng tốt,0
chất lượng sản phẩm tuyệt vờiđẹp lắm luôn❤❤❤❤,0
màu quá ghê huhu,1
cushion xài cực mê shop gói hàng cẩn thận dùng hết sẽ ủng hộ tiếp 3,0
mới mua dùng được 3 ngày đã hư  nhắn tin kiểm tra sản phẩm chính hãng thì bagi trả về không có sản phẩm này không biết hàng thật hay nhái luôn,1
mình vừa mua một cây màu đỏ hồng về mở ra thì nó thành hồng neon hình trên ảnh và bên ngoài khác nhau cả về chất lượng làm mình thất vọng nhiều,1
giày đẹp đi êm quá shop ơi❤️❤️ hộp về méo mó nhưng chất lượng giày tuyệt vời 💕💕,0
thời gian giao hàng rất chậm rất bực mình,1
hay lắm máy tính bảng treo tường ý tường đột phá nhất trong năm 2015,0
cũng thấy ok,0
ship cao mà giáo thì chậm,1
k kiểm tra kỹ hàng trước khi giao dẫn đến nhầm lẫn sản phẩm thủ tục để hoàn rất lằng nhằng nên shop cần chú ý lúc giao,1
bịt hơi nhỏ á,1
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng rất nhanh shop phục vụ rất tốt  rất ngon,0
gửi thiếu jac cắm mod vào vga,1
mua nồi về mới nấu 2 lần qua lần t3 đèn váo lúc đỏ lúc ko ko pt có nấu đc ko hỏi tư vấn cách dùng sp thì tl đc 1 lần còn lần sau hỏi 2 ngày rồi ko rep,1
mũ thì đc mỗi tội shop hok gói kĩ càng cẩn thận cho m lm m cắt lấy đồ cắt phải mũ shop len lưu y khi gói hàng cùng với mấy sét cặp tóc ak,0
shop giao thiếu sp này,1
chất lượng sản phẩm tuyệt vời sản phẩm này rất đáng mua chim ưng nhất,0
rất không đáng tiền đồng hồ tuy đẹp vs sang trọng nhưng ngâm nước tầm 2p đã vô nước,1
đóng gói sản phẩm rất đẹp và chắc chắn  shop phục vụ rất tốt shop phục vụ rất tốt,0
chất lượng sp kém len xấu,1
gay xai rat on nho gon,0
vải dày dặn ok,0
mùi thơm cực mình mê ngay từ khi mở nắp sẽ mua thêm nhiều mùi khác,0
sản phẩm k giống hình ảnh quảng cáo,1
hàng giao kém chất lượng,1
nếu đúng camera kép mà lồi thế kia thì ghớm chết,1
hàng quá cũ năm sản xuất năm 2016 gần như hàng cận date,1
hộp đựng giày hơi xấu nhưng giày thì ok,0
chất lượng tốt hang rất ok  đóng gói sản phẩm rất đẹp và chắc chắn,0
gửi hàng ko đúng yêu cầu thiếu mà ko báont ko tl,1
hình thức đẹp chất lượng để time mới biết,0
giày đẹp se ủng hộ shop,0
giao hàng nhanh check đc mã vạch hàng chính hãng nhưng thiếu 1 cái tem  tem bạc bị rách trà dễ uống,0
thời gian giao hàng rất nhanh mình ở tphcm nên đc giao trong ngày luôn,0
định là sẽ cho shop 45 sao nhưng do cách phục vụ của shop và chất lượng sản phẩm nên mình chỉ cho shop 2 sao,1
nâng lên cho cao xong tìm cách hạ xuống chỉ có thể là sam sung,0
sản phẩm kg giống mô tả đường may kg chắc chắn,1
xấukém chất lượngko giống quảng cáo,1
rất khuyên mn nên mua thực sự rất rất mềm mượt như các review trc rất đẹp nhờ các cmt trc đó nên ms qdinh mua và thật đúng đắn tks shop đóng gói sản phẩm rất đẹp và chắc chắn,0
chất lượng sản phẩm tuyệt vờichất lượng sản phẩm tuyệt vời shop phục vụ rất tốt rất đáng tiền rất đáng tiền thời gian giao hàng rất nhanh nói chung là ưng lắm ạ shop cực kì nhiệt tình luôn ý❤️,0
